property_type,society,sector,price,price_per_sqft,bedRoom,bathroom,balcony,floorNum,agePossession,super_built_up_area,built_up_area,carpet_area,study room,servant room,store room,pooja room,others,furnishing_type
house,independent,sector 5,3.5,15555.0,6,5,2,3.0,old property,1895.9498700623699,2250.0,1254.0,1,1,0,1,1,1
house,international city by sobha phase 2,sector 109,9.4,26111.0,5,6,3,2.0,relativelt new,1895.9498700623699,3600.0,1254.0,1,1,1,1,0,0
house,unitech espace,nirvana country,10.3,31790.0,5,6,3,3.0,moderately old,1895.9498700623699,3240.0,1254.0,1,1,1,1,0,0
house,international city by sobha phase 1,sector 109,6.0,24691.0,4,4,3,2.0,relativelt new,1895.9498700623699,2430.0,1254.0,1,1,1,1,0,2
house,independent,south city 1,7.25,29293.0,9,8,3,4.0,old property,1895.9498700623699,2475.0,1254.0,0,1,0,0,0,0
house,independent,ansal plaza,4.0,16004.0,3,3,2,2.0,moderately old,1895.9498700623699,2430.0,1254.0,0,1,0,0,0,0
house,international city by sobha phase 1,sector 109,6.15,27333.0,5,5,3,3.0,relativelt new,1895.9498700623699,270.0,250.0,0,1,1,1,0,0
house,bptp visionnaire,sector 70a,4.6,17624.0,4,4,3,3.0,moderately old,1895.9498700623699,2610.0,1254.0,1,1,1,1,0,2
house,dlf city plots,dlf phase 1,12.5,38580.0,4,5,2,2.0,moderately old,1895.9498700623699,3240.0,1254.0,1,1,0,0,0,0
house,international city by sobha phase 2,sector 109,10.0,27778.0,4,5,3,2.0,new Property,1895.9498700623699,3600.0,1254.0,1,1,0,1,1,0
house,independent,dlf phase 1,16.0,35556.0,5,6,3,2.0,old property,1895.9498700623699,4500.0,1254.0,0,0,0,0,0,2
house,independent,dlf phase 1,12.5,38580.0,5,5,3,2.0,old property,1895.9498700623699,3240.0,1254.0,1,1,1,1,0,0
house,independent,greenwood city,16.0,35000.0,6,7,3,3.0,relativelt new,1895.9498700623699,4500.0,1254.0,1,1,1,1,0,0
house,independent,greenwood city,10.0,30864.0,6,6,3,4.0,moderately old,1895.9498700623699,3240.0,1254.0,1,1,1,1,0,0
house,independent,dlf phase 1,6.75,27778.0,3,3,3,2.0,moderately old,1895.9498700623699,2430.0,1254.0,0,0,0,0,0,2
house,independent,palam vihar,2.5,16056.0,4,4,2,4.0,old property,1895.9498700623699,1557.0,1254.0,0,0,0,0,0,2
house,independent,mehrauli  road,8.0,17707.0,12,4,3,3.0,old property,1895.9498700623699,4518.0,1254.0,0,1,1,0,0,2
house,dlf new town heights,sector 86,2.47,7718.0,4,4,3,,moderately old,1895.9498700623699,2800.0,2200.0,0,1,0,1,0,0
house,independent,b1 block sector 57,3.7,25535.0,8,8,2,4.0,new Property,1895.9498700623699,1449.0,1254.0,0,0,0,1,0,0
house,ansal sushant residency,sushant lok phase 3,4.6,17037.0,6,6,3,3.0,old property,1895.9498700623699,2700.0,1254.0,1,1,1,1,0,1
house,ansals florence villa,sushant lok phase 3,3.65,10579.0,6,6,2,3.0,moderately old,1895.9498700623699,3450.0,1254.0,1,1,1,1,0,1
house,independent,dlf phase 4,12.0,42194.0,4,5,3,4.0,relativelt new,1895.9498700623699,2844.0,1254.0,0,1,1,1,0,0
house,independent,uppals southend,4.5,15625.0,8,8,3,3.0,moderately old,1895.9498700623699,2880.0,1254.0,1,1,1,1,0,1
house,uppal southend,uppals southend,4.4,15278.0,6,6,3,3.0,moderately old,1895.9498700623699,2880.0,1254.0,1,1,1,1,0,1
house,independent,malibu town,0.99,17187.0,4,4,3,4.0,relativelt new,1895.9498700623699,576.0,1254.0,0,0,0,0,0,2
house,independent,dlf phase 1,20.0,44444.0,5,7,3,3.0,relativelt new,1895.9498700623699,4500.0,1254.0,0,1,0,1,0,1
house,dlf south city 1,south city 1,2.65,18928.0,3,3,3,4.0,new Property,1895.9498700623699,1800.0,1400.0,0,1,0,0,0,0
house,independent,mayfield garden,2.95,10926.0,4,4,2,4.0,relativelt new,1895.9498700623699,2700.0,1254.0,0,1,0,0,0,0
house,independent,sector 10a,3.6,19608.0,8,4,3,3.0,moderately old,1895.9498700623699,1836.0,1254.0,0,0,0,1,0,0
house,signature global city,sector 37d,1.27,8089.0,3,3,3,4.0,under construction,1895.9498700623699,1570.0,1254.0,0,0,0,1,0,2
house,signature global city 81,sector 81,0.75,6849.0,3,2,3,4.0,under construction,1895.9498700623699,1095.0,1254.0,1,0,0,0,0,2
house,independent,palam vihar,6.0,24691.0,5,6,3,3.0,old property,1895.9498700623699,2430.0,1254.0,1,0,0,1,1,0
house,central park,sector 42,6.5,19607.0,4,5,3,1.0,moderately old,1895.9498700623699,3315.0,1254.0,1,1,0,1,0,0
house,emaar mgf marbella,sector 66,18.0,40000.0,5,6,3,3.0,relativelt new,1895.9498700623699,4500.0,1254.0,1,1,1,1,0,1
house,unitech espace,nirvana country,11.29,34846.0,5,5,3,2.0,moderately old,1895.9498700623699,3240.0,1254.0,1,0,0,1,0,2
house,independent,b block sushant lok phase 1,8.49,31444.0,3,3,2,4.0,relativelt new,1895.9498700623699,2700.0,1254.0,0,1,0,1,0,0
house,vipul tatvam villa,sector 48,8.5,26235.0,4,4,1,,relativelt new,1895.9498700623699,3240.0,1254.0,0,0,0,0,0,2
house,eldeco mansionz,sector 48,6.0,22222.0,4,4,3,2.0,moderately old,1895.9498700623699,2700.0,1254.0,0,1,0,0,0,2
house,experion windchants,sector 112,9.5,23457.0,5,5,3,2.0,relativelt new,1895.9498700623699,7450.0,1254.0,0,1,0,0,0,2
house,independent,dlf phase 1,10.5,43210.0,12,12,3,4.0,relativelt new,1895.9498700623699,300.0,270.0,0,1,0,1,0,0
house,independent,dlf phase 2,4.31,31926.0,5,4,3,3.0,old property,1895.9498700623699,1350.0,1254.0,0,0,0,0,0,2
house,independent,sushant lok phase 3,6.95,38611.0,12,12,3,4.0,new Property,1895.9498700623699,1728.0,1254.0,0,1,1,0,0,0
house,ansal sushant lok,sushant lok phase 1,10.5,27911.0,4,4,2,,old property,1895.9498700623699,3762.0,1254.0,0,1,0,0,0,2
house,independent,dlf phase 2,10.5,29022.0,5,5,3,3.0,moderately old,1895.9498700623699,3618.0,1254.0,1,1,0,1,0,2
house,independent,sector 26,5.8,12837.0,4,4,3,4.0,old property,1895.9498700623699,4518.0,1254.0,0,0,0,0,0,2
house,independent,sector 26,4.6,12198.0,4,4,3,,old property,1895.9498700623699,3771.0,1254.0,0,0,0,0,0,2
house,independent,nirvana country,11.58,35741.0,5,5,3,2.0,moderately old,1895.9498700623699,3240.0,1254.0,0,1,0,0,0,2
house,ansals palam vihar,palam vihar,4.0,16666.0,4,4,3,2.0,moderately old,1895.9498700623699,2400.0,1254.0,0,1,0,0,0,2
house,nirvana country,south city,16.0,35556.0,6,7,3,3.0,old property,1895.9498700623699,4500.0,1254.0,0,1,1,1,0,0
house,unitech aspen greens,nirvana country,6.8,31481.0,4,5,3,3.0,old property,1895.9498700623699,220.0,200.0,1,1,0,0,0,0
house,dlf new town heights,sector 86,2.5,7827.0,4,5,3,4.0,moderately old,1895.9498700623699,3194.0,1254.0,0,1,0,1,1,0
house,independent,c block sushant lok phase 1,7.5,38760.0,12,12,3,4.0,new Property,1895.9498700623699,1935.0,1254.0,1,1,1,1,0,0
house,international city by sobha phase 2,sector 109,8.48,23556.0,4,6,3,3.0,new Property,1895.9498700623699,3600.0,1254.0,1,1,1,1,0,2
house,sushant lok 1 builder floors,sushant lok phase 1,10.85,28841.0,8,8,3,3.0,moderately old,1895.9498700623699,3762.0,1254.0,1,1,1,1,0,1
house,independent,sector 47,5.15,26615.0,9,9,3,3.0,relativelt new,1895.9498700623699,1935.0,1254.0,0,0,1,0,0,0
house,independent,sector 31,3.5,24155.0,4,4,3,2.0,old property,1895.9498700623699,1449.0,1254.0,0,0,1,0,0,0
house,independent,sector 91,3.6,14815.0,4,4,3,2.0,new Property,1895.9498700623699,2430.0,1254.0,0,0,0,0,0,0
house,ansals florence villa,sushant lok phase 3,6.0,22222.0,4,5,2,2.0,old property,1895.9498700623699,2700.0,1254.0,0,1,0,1,0,0
house,vatika the seven lamps,sector 82,1.6,6597.0,4,4,3,16.0,moderately old,1895.9498700623699,2425.0,1254.0,0,1,0,0,0,2
house,vatika india next,sector 83,1.7,7870.0,3,3,3,4.0,new Property,1895.9498700623699,2160.0,1254.0,0,1,0,1,0,2
house,independent,sushant lok phase 3,7.25,26852.0,9,9,3,2.0,new Property,1895.9498700623699,2700.0,1254.0,0,1,0,1,1,0
house,independent,sector 14,3.4,15111.0,3,3,3,1.0,old property,1895.9498700623699,2250.0,1254.0,0,0,0,0,0,2
house,independent,dlf phase 4,11.25,34722.0,9,9,3,2.0,moderately old,1895.9498700623699,3240.0,1254.0,0,1,1,1,0,0
house,ansals florence villa,sushant lok phase 3,3.3,19820.0,4,3,3,2.0,moderately old,1895.9498700623699,1665.0,1254.0,1,1,1,1,0,2
house,independent,sushant lok phase 1,8.5,31481.0,5,5,3,3.0,moderately old,1895.9498700623699,2700.0,1254.0,0,1,0,0,0,0
house,independent,greenwood city,8.5,26235.0,5,4,2,1.0,moderately old,1895.9498700623699,3240.0,1254.0,0,1,0,1,0,0
house,unitech nirvana birch court,nirvana country,11.95,36883.0,3,3,2,1.0,moderately old,1895.9498700623699,3240.0,1254.0,1,1,0,0,0,2
house,unitech aspen greens,nirvana country,12.0,37037.0,3,4,2,1.0,moderately old,1895.9498700623699,3240.0,1254.0,1,1,0,0,0,0
house,bptp astaire gardens,sector 70a,6.5,27871.0,4,4,3,2.0,new Property,1895.9498700623699,299.0,1254.0,1,1,0,1,0,0
house,dlf alameda,sector 73,17.0,35109.0,5,8,3,3.0,relativelt new,1895.9498700623699,9000.0,1254.0,1,1,1,1,0,1
house,independent house sector 45,sector 40,9.0,38022.0,12,12,3,4.0,new Property,1895.9498700623699,9000.0,6000.0,0,1,0,0,0,0
house,independent,dlf phase 1,15.0,33333.0,4,4,3,3.0,moderately old,1895.9498700623699,4500.0,1254.0,0,1,1,0,0,0
house,vipul tatvam villa,sector 48,8.2,25309.0,3,3,2,2.0,moderately old,1895.9498700623699,3240.0,1254.0,1,1,0,1,0,1
house,sector 14 rwa,sector 14,5.51,16990.0,3,3,2,4.0,moderately old,1895.9498700623699,3249.0,1254.0,0,0,0,0,0,2
house,independent,sector 4,3.2,14222.0,3,3,2,2.0,old property,1895.9498700623699,2250.0,1254.0,0,0,0,0,0,2
house,ireo victory valley,sector 67,8.0,22222.0,6,7,3,3.0,moderately old,1895.9498700623699,3600.0,1254.0,1,1,1,1,0,0
house,independent,rosewood,2.95,16388.0,3,3,3,2.0,moderately old,1895.9498700623699,1900.0,1850.0,0,0,1,0,0,0
house,independent,rosewood,2.8,22075.0,3,3,2,2.0,moderately old,1895.9498700623699,153.0,1254.0,1,1,1,1,0,0
house,independent,sector 47,5.25,11666.0,9,9,3,4.0,relativelt new,1895.9498700623699,4650.0,4500.0,0,1,0,0,0,0
house,independent,dlf phase 1,8.49,47167.0,12,12,3,4.0,relativelt new,1895.9498700623699,1800.0,1254.0,0,1,0,1,0,0
house,independent,sushant lok phase 3,3.49,20197.0,4,4,2,3.0,moderately old,1895.9498700623699,1728.0,1254.0,1,1,0,1,0,0
house,independent,sector 56,2.99,20635.0,4,4,2,2.0,moderately old,1895.9498700623699,1449.0,1254.0,1,1,0,1,0,0
house,independent,sushant lok phase 2,9.19,34037.0,16,18,2,4.0,new Property,1895.9498700623699,2700.0,1254.0,0,1,0,1,0,0
house,independent,sushant lok phase 2,1.64,10123.0,3,3,2,4.0,new Property,1895.9498700623699,1620.0,1254.0,1,1,0,0,0,0
house,unitech palms south city 1,south city 1,9.35,28858.0,10,10,3,4.0,moderately old,1895.9498700623699,7500.0,6000.0,1,1,0,0,0,0
house,unitech palms south city 1,south city 1,9.25,28549.0,9,9,3,4.0,moderately old,1895.9498700623699,5000.0,4500.0,1,1,1,1,0,0
house,eros rosewood villas,sector 49,2.8,15555.0,3,3,3,2.0,moderately old,1895.9498700623699,1900.0,1800.0,0,0,0,1,0,2
house,eros rosewood villas,sector 49,2.5,13513.0,3,3,2,2.0,moderately old,1895.9498700623699,1900.0,1850.0,0,0,1,1,0,2
house,eros rosewood city,sector 49,4.05,20769.0,3,3,3,2.0,moderately old,1895.9498700623699,2000.0,1950.0,0,1,1,0,0,2
house,independent,dlf phase 4,8.4,34568.0,4,4,3,2.0,relativelt new,1895.9498700623699,2430.0,1254.0,0,1,1,1,0,0
house,independent,v block dlf phase 3,6.0,21097.0,6,7,3,3.0,moderately old,1895.9498700623699,2844.0,1254.0,1,1,1,1,0,0
house,emaar mgf marbella,sector 66,11.0,33951.0,5,6,3,2.0,new Property,1895.9498700623699,3240.0,1254.0,1,1,1,1,0,0
house,international city by sobha phase 2,sector 109,8.75,24306.0,5,5,3,3.0,new Property,1895.9498700623699,3600.0,1254.0,1,1,1,1,0,0
house,independent,dlf phase 2,6.5,36111.0,4,4,3,2.0,moderately old,1895.9498700623699,1800.0,1254.0,1,1,1,1,0,2
house,sushant lok 1 builder floors,sushant lok phase 1,2.45,7756.0,4,4,3,3.0,moderately old,1895.9498700623699,540.0,351.0,1,1,0,1,1,1
house,independent,ansal plaza,5.5,21825.0,8,8,2,3.0,moderately old,1895.9498700623699,2520.0,1254.0,1,1,0,1,0,0
house,independent,suncity,3.51,12342.0,4,4,3,4.0,new Property,1895.9498700623699,2844.0,1254.0,0,1,0,0,0,2
house,independent,sector 23,5.65,17706.0,7,7,3,2.0,moderately old,1895.9498700623699,5000.0,4000.0,0,1,0,1,0,2
house,independent,a block sushant lok phase 1,7.85,29074.0,9,9,3,3.0,relativelt new,1895.9498700623699,2700.0,1254.0,1,1,0,1,1,1
house,independent,dlf phase 1,13.5,29880.0,5,5,3,2.0,relativelt new,1895.9498700623699,4518.0,1254.0,1,1,0,1,1,1
house,independent,dlf phase 1,19.0,42222.0,6,8,3,3.0,moderately old,1895.9498700623699,4500.0,1254.0,1,1,1,1,0,0
house,independent,suncity,5.5,38194.0,18,18,3,4.0,relativelt new,1895.9498700623699,1440.0,1254.0,0,1,0,0,0,1
house,independent,sushant lok phase 3,3.5,21605.0,4,4,3,3.0,old property,1895.9498700623699,1620.0,1254.0,0,0,1,0,0,0
house,vipul tatvam villa,sector 48,8.25,38194.0,4,4,3,3.0,relativelt new,1895.9498700623699,300.0,240.0,0,1,1,0,0,0
house,dlf city plots,dlf phase 1,16.0,37778.0,4,4,3,1.0,relativelt new,1895.9498700623699,500.0,1254.0,1,0,1,1,0,2
house,ansals palam vihar,palam vihar,2.68,17213.0,4,3,2,3.0,moderately old,1895.9498700623699,1557.0,1254.0,0,0,1,0,0,0
house,independent,sector 23,2.7,18620.0,5,5,2,3.0,old property,1895.9498700623699,1450.0,1254.0,0,0,0,0,0,0
house,independent,sector 4,2.3,17014.0,4,4,3,2.0,old property,1895.9498700623699,160.0,1254.0,0,0,0,0,0,0
house,bptp pedestal,sector 70a,0.92,7750.0,2,3,3,3.0,new Property,1895.9498700623699,1600.0,1187.0,0,0,0,0,1,2
house,bptp astaire gardens,sector 70a,1.04,7172.0,3,3,3,2.0,relativelt new,1895.9498700623699,1600.0,1450.0,0,0,0,0,1,0
house,independent,a block sushant lok phase 1,9.85,29638.0,5,5,2,3.0,old property,1895.9498700623699,418.0,1254.0,1,1,0,1,0,2
house,independent,sector 39,15.0,33333.0,5,5,3,4.0,moderately old,1895.9498700623699,4500.0,1254.0,0,1,0,0,0,0
house,bptp astaire gardens,sector 70a,1.18,8137.0,3,3,3,2.0,relativelt new,1895.9498700623699,1600.0,1450.0,0,0,0,0,1,0
house,bptp pedestal,sector 70a,0.9,7582.0,2,2,3,3.0,new Property,1895.9498700623699,1600.0,1187.0,0,1,0,0,1,2
house,sushant lok 1 builder floors,sushant lok phase 1,13.0,48148.0,3,3,3,4.0,new Property,1895.9498700623699,2700.0,1254.0,0,0,0,1,0,0
house,emaar mgf marbella,sector 66,18.0,55556.0,4,4,3,3.0,moderately old,1895.9498700623699,3240.0,1254.0,1,1,0,1,0,1
house,independent,sector 40,12.0,38986.0,16,16,3,4.0,new Property,1895.9498700623699,3078.0,1254.0,1,1,1,1,0,0
house,independent,sector 46,2.25,24510.0,4,3,3,3.0,relativelt new,1895.9498700623699,90.0,85.0,1,0,0,0,0,0
house,vipul tatvam villa,sector 48,5.75,22184.0,4,4,2,2.0,moderately old,1895.9498700623699,280.0,250.0,0,1,0,0,0,2
house,unitech espace,nirvana country,9.8,30247.0,4,4,3,2.0,moderately old,1895.9498700623699,300.0,280.0,0,1,0,0,0,2
house,independent,palam vihar,4.95,20370.0,6,5,3,3.0,relativelt new,1895.9498700623699,2430.0,1254.0,0,1,0,0,0,2
house,independent,palam vihar,4.99,18889.0,4,4,3,3.0,moderately old,1895.9498700623699,270.0,1254.0,0,1,1,1,0,2
house,independent,sector 27,4.25,31481.0,5,5,3,3.0,relativelt new,1895.9498700623699,161.0,150.0,0,1,0,1,0,0
house,independent,sushant lok phase 1,9.5,42222.0,5,5,3,2.0,relativelt new,1895.9498700623699,300.0,250.0,0,1,0,1,0,0
house,independent,dlf phase 2,16.0,59259.0,16,16,3,4.0,new Property,1895.9498700623699,325.0,300.0,1,1,1,1,0,1
house,independent,sector 27,8.25,45833.0,12,12,3,4.0,new Property,1895.9498700623699,205.0,200.0,0,1,0,1,0,0
house,bptp visionnaire,sector 70a,4.7,18008.0,4,4,3,3.0,new Property,1895.9498700623699,2610.0,1254.0,0,0,0,0,1,2
house,independent,sector 31,4.25,26235.0,5,5,3,3.0,moderately old,1895.9498700623699,200.0,180.0,0,0,1,1,0,0
house,independent,dlf phase 3,4.5,33333.0,10,8,3,4.0,relativelt new,1895.9498700623699,160.0,150.0,0,1,1,0,0,0
house,eldeco mansionz,sector 48,4.95,20599.0,7,7,3,2.0,old property,1895.9498700623699,2403.0,1254.0,1,1,1,1,0,0
house,eldeco mansionz,sector 48,5.0,21367.0,7,7,3,2.0,moderately old,1895.9498700623699,2340.0,1254.0,0,0,0,0,0,0
house,eldeco mansionz,sector 48,4.75,20299.0,7,7,3,2.0,moderately old,1895.9498700623699,2340.0,1254.0,1,0,0,0,0,0
house,malibu towne,malibu town,1.15,41818.0,3,3,3,2.0,old property,1895.9498700623699,275.0,1254.0,0,0,0,0,0,0
house,ansals palam vihar,palam vihar,9.0,19231.0,5,5,2,2.0,old property,1895.9498700623699,4680.0,1254.0,1,1,1,1,0,1
house,independent,sushant lok phase 3,3.6,20833.0,4,4,2,2.0,old property,1895.9498700623699,1728.0,1254.0,1,1,1,1,0,2
house,independent,dlf phase 1,9.0,33333.0,5,5,2,3.0,old property,1895.9498700623699,2700.0,1254.0,1,1,1,1,0,1
house,independent,sushant lok phase 1,2.2,6875.0,12,12,3,6.0,new Property,1895.9498700623699,3200.0,1254.0,0,1,0,0,0,1
house,independent,sector 4,3.3,14667.0,3,3,2,1.0,old property,1895.9498700623699,2250.0,1254.0,0,0,0,0,0,2
house,independent,sector 5,3.5,14787.0,5,4,2,2.0,old property,1895.9498700623699,2367.0,1254.0,0,0,0,1,1,2
house,independent,sector 4,2.35,16319.0,4,4,2,2.0,old property,1895.9498700623699,1440.0,1254.0,0,0,0,1,0,2
house,independent,c block sushant lok phase 1,5.3,27390.0,9,9,3,3.0,moderately old,1895.9498700623699,1935.0,1254.0,0,1,0,0,0,0
house,sushant lok 1 builder floors,sushant lok phase 1,6.25,30728.0,7,7,3,3.0,moderately old,1895.9498700623699,2034.0,1254.0,1,1,1,0,0,2
house,dlf city plots phase 2,dlf phase 2,6.3,35000.0,4,4,3,2.0,old property,1895.9498700623699,1800.0,1254.0,0,1,1,0,0,2
house,dlf city phase 1,sector 26,5.5,30556.0,4,4,3,2.0,moderately old,1895.9498700623699,1800.0,1254.0,0,0,1,1,0,2
house,independent,dlf phase 4,11.75,41315.0,4,5,3,4.0,relativelt new,1895.9498700623699,2844.0,1254.0,1,1,1,0,0,0
house,unitech escape,nirvana country,10.8,60000.0,4,4,3,2.0,relativelt new,1895.9498700623699,250.0,200.0,1,1,1,1,0,0
house,vipul tatvam villa,sector 48,6.4,24691.0,3,4,3,2.0,relativelt new,1895.9498700623699,240.0,200.0,1,1,1,0,0,0
house,central park flower valley,sector-33 sohna,1.15,9349.0,2,2,3,2.0,relativelt new,1895.9498700623699,1400.0,1230.0,1,0,0,0,0,0
house,independent,sector 48,5.5,23504.0,4,4,2,2.0,relativelt new,1895.9498700623699,2340.0,1254.0,0,1,0,0,0,0
house,rwa sector 46,sector 46,3.5,21605.0,4,4,2,2.0,relativelt new,1895.9498700623699,1620.0,1254.0,0,0,0,1,0,0
house,independent,south city 1,4.25,26235.0,10,9,3,4.0,moderately old,1895.9498700623699,1620.0,1254.0,1,1,0,0,0,0
house,independent,sector 38,4.0,21786.0,6,6,3,4.0,old property,1895.9498700623699,1836.0,1254.0,1,1,0,1,1,0
house,vatika independent floors,sector 82,1.4,8235.0,3,3,2,3.0,new Property,1895.9498700623699,1700.0,1254.0,0,0,0,1,0,2
house,vatika signature villas,sector 82,5.0,15432.0,4,4,3,3.0,relativelt new,1895.9498700623699,3240.0,1254.0,0,1,1,1,0,2
house,independent,dlf phase 1,17.0,37627.0,5,5,3,2.0,relativelt new,1895.9498700623699,4518.0,1254.0,1,1,1,1,0,0
house,emaar mgf marbella,sector 66,9.0,21251.0,4,4,3,,relativelt new,1895.9498700623699,5200.0,4235.0,0,1,1,1,0,0
house,sushant lok 1 builder floors,sushant lok phase 1,1.65,30556.0,4,4,3,4.0,moderately old,1895.9498700623699,540.0,500.0,0,0,0,0,1,1
house,the laburnum,sushant lok phase 1,11.0,27160.0,5,6,3,3.0,new Property,1895.9498700623699,360.0,350.0,0,1,0,1,0,0
house,independent,dlf phase 2,11.0,35530.0,5,5,3,2.0,relativelt new,1895.9498700623699,3096.0,1254.0,1,1,1,1,0,2
house,eros rosewood city,sector 49,3.75,22046.0,3,3,1,2.0,old property,1895.9498700623699,1701.0,1254.0,0,0,0,1,0,0
house,ansal sushant lok 2,sector 56,3.4,22222.0,6,6,3,2.0,moderately old,1895.9498700623699,1530.0,1254.0,0,0,0,0,0,0
house,independent,dlf phase 1,4.5,33333.0,3,3,2,2.0,old property,1895.9498700623699,1350.0,1254.0,0,0,0,1,0,0
house,independent,c block sushant lok phase 1,5.25,27132.0,4,4,2,2.0,old property,1895.9498700623699,1935.0,1254.0,1,1,0,0,0,0
house,independent,dlf phase 3,6.5,22855.0,4,4,2,2.0,old property,1895.9498700623699,2844.0,1254.0,0,0,0,1,0,2
house,unitech espace,nirvana country,11.0,40741.0,4,4,3,2.0,moderately old,1895.9498700623699,361.0,300.0,0,1,0,0,0,0
house,unitech espace,nirvana country,7.5,34722.0,3,3,2,2.0,moderately old,1895.9498700623699,241.0,240.0,0,1,0,0,0,0
house,independent,dlf phase 2,9.9,29333.0,5,5,2,2.0,moderately old,1895.9498700623699,3375.0,1254.0,0,0,0,1,0,0
house,uppal southend,uppals southend,6.75,32328.0,4,4,3,3.0,relativelt new,1895.9498700623699,232.0,1254.0,0,1,0,0,0,0
house,uppal southend,uppals southend,3.75,25562.0,6,6,3,3.0,moderately old,1895.9498700623699,163.0,1254.0,1,0,0,0,0,0
house,independent,sector 15 part 2,1.45,12393.0,4,4,2,2.0,old property,1895.9498700623699,130.0,100.0,0,0,0,0,1,2
house,independent,sector 15 part 1,4.1,22331.0,3,3,2,1.0,old property,1895.9498700623699,200.0,150.0,1,0,0,1,1,0
house,independent,sector 14,6.4,20317.0,6,6,3,3.0,old property,1895.9498700623699,349.0,348.0,0,0,0,0,1,2
house,independent,sector 14,3.5,18088.0,6,4,2,2.0,old property,1895.9498700623699,214.0,180.0,0,0,0,0,1,0
house,vatika signature villas,sector 82,4.7,21759.0,3,3,3,3.0,new Property,1895.9498700623699,2160.0,1254.0,0,1,0,0,0,2
house,independent,sector 14,7.5,16600.0,3,3,2,1.0,old property,1895.9498700623699,4518.0,1254.0,1,1,0,1,0,0
house,vipul tatvam villa,sector 48,5.5,21219.0,3,6,2,2.0,moderately old,1895.9498700623699,2592.0,1254.0,0,1,0,0,1,0
house,vipul tatvam villa,sector 48,7.65,19125.0,4,4,3,2.0,moderately old,1895.9498700623699,4000.0,1254.0,1,1,0,0,1,2
house,eldeco mansionz,sector 48,5.15,18885.0,5,7,3,2.0,moderately old,1895.9498700623699,302.0,300.0,0,1,0,1,0,0
house,ss aaron ville,uppals southend,6.75,15000.0,5,4,2,2.0,new Property,1895.9498700623699,4500.0,1254.0,0,0,0,0,1,2
house,independent,dlf phase 2,10.0,37037.0,5,5,3,3.0,moderately old,1895.9498700623699,9500.0,9000.0,0,1,0,1,0,1
house,independent,sector 17b,8.5,18814.0,4,4,2,2.0,old property,1895.9498700623699,500.0,400.0,1,1,0,1,0,0
house,uppal southend,uppals southend,6.75,32328.0,12,12,3,3.0,moderately old,1895.9498700623699,2088.0,1254.0,1,1,0,1,1,0
house,independent,sector 17,9.5,23457.0,8,8,3,3.0,relativelt new,1895.9498700623699,500.0,450.0,1,0,0,0,0,0
house,independent,sector 14,5.5,16975.0,5,4,2,2.0,old property,1895.9498700623699,355.0,300.0,1,0,0,0,0,2
house,independent,sector 14,6.46,18889.0,5,5,2,3.0,moderately old,1895.9498700623699,380.0,300.0,1,1,0,1,0,0
house,godrej meridien,sector 106,5.6,14000.0,5,4,3,33.0,new Property,1895.9498700623699,4000.0,1254.0,1,1,1,1,0,2
